AUTHOR,PUBLICATION DATE,TITLE,Thesis #,FILE NAME,Online
"Sullivan, Adam G.",1999,Alluvial Process And Geomorphic Effectiveness On Two Tahoe Streams,,,https://search.proquest.com/docview/220085105?accountid=452
"Sullivan, Matthew David",2000,"Hydrological Studies Conducted In The Upper Incline Creek Watershed, Nevada",,,https://search.proquest.com/docview/249932818?accountid=452
"Sumpter, Chris Allen",1989,"Deprotonation, Cycloadditions, And Electrophilic Aromatic Substitution Of Homoazulene And X-Ray Structural Characterization Of Its Highly Distorted Pi-System",,,https://search.proquest.com/docview/303794289?accountid=452
"Sunkpal, Maurice N.",2015,Assessing Thermal Comfort In Deep Underground Mines,,,https://search.proquest.com/docview/1760593493?accountid=452
"Sutherland, James Colin",2001,"Eighteenth Century Logging And The Geomorphic Response Of A Montane Watershed In The Carson Range, Western Nevada",,,https://search.proquest.com/docview/194152174?accountid=452
"Svoboda, Mark Scott ",1988.0,"The depositional and petrographic analysis of the Diamond Peak Formation in western White Pine County, Nevada",2305.0,"Mackay636_Svoboda.pdf, Mackay636_Svoboda_map_0001.jpg, Mackay636_Svoboda_map_0002.jpg, Mackay636_Svoboda_map_0003.jpg, Mackay636_Svoboda_map_0004.jpg, Mackay636_Svoboda_map_0005.jpg, Mackay636_Svoboda_map_0006.jpg, Mackay636_Svoboda_map_0007.jpg, Mackay636_Svoboda_map_0008.jpg, Mackay636_Svoboda_map_0009.jpg, Mackay636_Svoboda_map_0010.jpg",http://search.proquest.com/docview/303692707/abstract/84A62E5E3F5E4A57PQ/1?accountid=452
"Svoboda, Mark Scott",1988,"The Depositional And Petrographic Analysis Of The Diamond Peak Formation In Western White Pine County, Nevada",,,https://search.proquest.com/docview/303692707?accountid=452
"Swain, Robert L",1958.0,Block caving at Braden Copper Company’s Teniente Mine,Tm Sw971,Mackay637_Swain.pdf,
"Swainston, Rolf K.",2006,The Economic Feasibility Of Pipeline Water Conveyance For Alfalfa Production In The State Of Nevada,,,https://search.proquest.com/docview/305278694?accountid=452
"Swanson, Kirk Edward",1990.0,"Statistical analysis of snow-pack stability in the northern Sierra Nevada, California",2619.0,Mackay638_Swanson.pdf,
"Swanson, Kirk Edward",1998,"Geology Of The Orcopampa 30 Minute Quadrangle, Southern Peru With Special Focus On The Evolution Of The Chinchon And Huayta Calderas",,,https://search.proquest.com/docview/304437896?accountid=452
"Szecsody, James Edward",1982.0,"Use of major ion chemistry and environmental isotopes to delineate subsurface flow in Eagle Valley, Nevada",1715.0,"Mackay639_Szecsody.pdf, Mackay639_Szecsody_map_0001.jpg",
"Szecsody, James Edward",1982,"Use Of Major Ion Chemistry And Environmental Isotopes To Delineate Subsurface Flow In Eagle Valley, Nevada.",,,https://search.proquest.com/docview/303246757?accountid=452
"Tabaei, H. Ali",1991,Water Quality Of Shallow Groundwater Reused For Irrigation,,,https://search.proquest.com/docview/303929453?accountid=452
"Tafuri, William Joseph",1973.0,"A geochemical study of the barite deposits of Mineral County, Nevada",806.0,Mackay640_Tafuri.pdf,
"Talekar, Anjali S.",2008,Oxidation Behavior Of Nickel-Base Superalloys And High Strength Low Alloy (Hsla) Steels At Elevated Temperatures,,,https://search.proquest.com/docview/193995920?accountid=452
"Taylor, John Robert",1992.0,"Application of Correspondence Analysis to the Interpretation of the Structural Geology of the Stansbury Mountains, Tooele County, Utah",3408.0,Mackay644_TaylorJR.pdf,
"Taylor, John Robert",1992,"Application Of Correspondence Analysis To The Interpretation Of The Structural Geology Of The Stansbury Mountains, Tooele County, Utah",,,https://search.proquest.com/docview/304029041?accountid=452
"Taylor, Joseph K",1982.0,"Geology of the Nevada Scheelite Mine, Mineral County, Nevada",1669.0,"Mackay641_TaylorJ.pdf, Mackay641_TaylorJ_map_0001.jpg, Mackay641_TaylorJ_map_0002.jpg, Mackay641_TaylorJ_map_00025.jpg, Mackay641_TaylorJ_map_0002a.jpg, Mackay641_TaylorJ_map_0002b.jpg, Mackay641_TaylorJ_map_0003.jpg, Mackay641_TaylorJ_map_0003a.jpg, Mackay641_TaylorJ_map_0004.jpg, Mackay641_TaylorJ_map_0004a.jpg, Mackay641_TaylorJ_map_0005.jpg, Mackay641_TaylorJ_map_0005a.jpg",
"Taylor, Joseph Keen",1982,"Geology Of The Nevada Scheelite Mine, Mineral County, Nevada.",,,https://search.proquest.com/docview/303223952?accountid=452
"Taylor, Kendrick C",1987.0,Application of borehole geophysical methods to shallow groundwater investigations,2191.0,Mackay642_TaylorK.pdf,
"Taylor, Kendrick Cashman",1987,Application Of Borehole Geophysical Methods To Shallow Groundwater Investigations,,,https://search.proquest.com/docview/303488792?accountid=452
"Taylor, Michael Francis",1969.0,A survey of soil freezing on the east side of the Sierra Nevada,368.0,Mackay643_TaylorM.pdf,
"Taylor, Stephen L",1995.0,Blast induced movement and its effect on grade dilution at the Coeur Rochester Mine,3515.0,Mackay645_TaylorS.pdf,http://search.proquest.com/docview/304211674/abstract/5EC2D1DF97B04234PQ/1?accountid=452
"Taylor, Stephen Leigh",1995,Blast Induced Movement And Its Effect On Grade Dilution At The Coeur Rochester Mine,,,https://search.proquest.com/docview/304211674?accountid=452
"Tesfaye, Yonas Gebeyehu",2006,Seasonal Time Series Models And Their Application To The Modeling Of River Flows,,,https://search.proquest.com/docview/305290882?accountid=452
"Thareja, Rahul",2016,Numerical Modeling Methodology For Weak Rock Masses In Nevada Gold Mines,,,https://search.proquest.com/docview/1842427696?accountid=452
"Thierumaran, Yoganathan",2009,"Development Of Techniques To Evaluate The Potential For Flooding, Erosion, And Sediment Transport Along The Upper Walker River",,,https://search.proquest.com/docview/304946623?accountid=452
"Thiesse, Mark F",1988.0," Geology of Paleozoic basinal rocks in the northern Fox Range; Washoe County, Nevada",2403.0,"Mackay646_Thiesse.pdf, Mackay646_Thiesse_map_0001.jpg",
"Thiesse, Mark F.",1988,"Geology Of Paleozoic Basinal Rocks In The Northern Fox Range; Washoe County, Nevada",,,https://search.proquest.com/docview/303567398?accountid=452
"Thomas, Beth Alexandra",2003,"Characterization Of Total Methyl Mercury In Steamboat Creek, Nevada And Implications For The Truckee River",,,https://search.proquest.com/docview/250283422?accountid=452
"Thomas, James Mitchell",1996,"Geochemical And Isotopic Interpretation Of Groundwater Flow, Geochemical Processes, And Age Dating Of Groundwater In The Carbonate-Rock Aquifers Of The Southern Basin And Range",,,https://search.proquest.com/docview/304285618?accountid=452
"Thomas, Sean A.",2010,An Evaluation Of Spatial Data And Analysis For Identifying Potentially Favorable Areas For Manual Well Drilling: Zinder Region Of Niger,,,https://search.proquest.com/docview/755041374?accountid=452
"Thomas, Trevor James ",1985.0,"Geology of the Buffalo Valley prospect, Lander County, Nevada",1991.0,Mackay647_Thomas.pdf,
"Thomas, Trevor James",1985,"Geology Of The Buffalo Valley Prospect Lander County, Nevada",,,https://search.proquest.com/docview/303400691?accountid=452
"Thompson, Mayo",2010,Analysis Of Shear Wave Velocity Measurements For Prediction Uncertainties In Southern California,,,https://search.proquest.com/docview/755051181?accountid=452
"Thompson, Shane D.",2010,"Spectral Diversity Of Exposed Materials At Meridiani Planum, Mars, Via Pancam Aboard The Mars Exploration Rover, Opportunity",,,https://search.proquest.com/docview/847490107?accountid=452
"Thornton, Carol Ann",1997,"Geomorphic Development Of Alluvial Fans And Axial Drainage Systems, Pahranagat Valley, Southeast Nevada: Implications To The Role Of Climate Controls On Valley Evolution",,,https://search.proquest.com/docview/304357024?accountid=452
"Thull, John Gerald",1996,Human Connections In The Truckee River Basin,,,https://search.proquest.com/docview/304284462?accountid=452
"Tingley (Mulligan), Icyl Cathryn",1986.0,"Geology, petrology, and tungsten mineralization of the southern Lodi Hills, Nye County, Nevada",2062.0,Mackay463_Tingley(Mulligan).pdf,
"Tingley, Icyl Cathryn",1986,"Geology, Petrology, And Tungsten Mineralization Of The Southern Lodi Hills, Nye County, Nevada (Intrusive Complex, El Capitan, Victory, Great Basin Mine, Scheclite)",,,https://search.proquest.com/docview/303443399?accountid=452
"Tingley, Joseph V.",1963.0,Guides to exploration in the Sierra Nevada tungsten province,Tm T5881,"Mackay648_Tingley.pdf, Mackay648_Tingley_map_0002.jpg, Mackay648_Tingley_map_0002a.jpg",
"Tippett, Michael Charles",1967.0,"The geology of the Copper Basin ore deposits, Lander County, Nevada",225.0,"Mackay649_Tippett.pdf, Mackay649_Tippett_map_0001.jpg, Mackay649_Tippett_map_0002.jpg",
"Tiwari, Prasoon",2014,Analysis Of Controlling Parameters For Shear Behavior Of Rock Joints With Flac3D,,,https://search.proquest.com/docview/1651613179?accountid=452
"Tiwari, Rashi",2006,Robot-Human Control Interactions In Mining Operations,,,https://search.proquest.com/docview/305275961?accountid=452
"Tjong, Fat Kwong",1990.0,The effect of particle size on heat of immersion of bituminous high volatile Pittsburgh seam coal,2739.0,Mackay650_Tjong.pdf,
"Tjong, Fat Kwong",1990,The Effect Of Particle Size On Heat Of Immersion Of Bituminous High Volatile Pittsburgh Seam Coal,,,https://search.proquest.com/docview/303869453?accountid=452
"Tokoro, Atsuo ",1959.0,Sigma phase formation in binary alloys of the transition elements,Tm T646,Mackay651_Tokoro.pdf,
"Torvik (Fairfax), Vella L.",1979.0,"Demonstration and defense of the importance of geology in urban planning in the Carson City, Nevada area",1340.0,Mackay652_Torvik(Fairfax).pdf,http://search.proquest.com/docview/194148257/citation/14B12CA5C21248D5PQ/1?accountid=452
"Trammell, E. Jamie",2011,"Avian Urban Ecology: Conservation Planning Opportunities For Reno, Nv, Usa",,,https://search.proquest.com/docview/873811730?accountid=452
"Trammell, Jeannie Marie",2007,"Distribution Of Fine-Grained Eolian Sediments On An Alluvial Fan In The Cibola Range, Southwest Arizona",,,https://search.proquest.com/docview/304843866?accountid=452
"Tretbar, David R.",2004,"The Geology And Geochemistry Of The 194 Orebody, Getchell Mine, Humboldt County, Nevada",,,https://search.proquest.com/docview/305162228?accountid=452
"Trivedi, Nikhilesh Chandrakant",1970.0,Electrokinetic behaviour of asbestos minerals as a function of aging time in water,457.0,Mackay653_Trivedi.pdf,
"Trotman, Richard B.",2009,"Geology Of The Storm Gold-Silver Deposit, Elko County, Nevada",,,https://search.proquest.com/docview/304948011?accountid=452
"Troutman, Thomas William",1979.0,"The Kings Canyon lineament, central California",1331.0,Mackay654_Troutman.pdf,
"Troutman, Thomas William",1979,"The Kings Canyon Lineament, Central California.",,,https://search.proquest.com/docview/302938835?accountid=452
"Trudeau, Douglas A",1979.0,Hydrogeologic investigation of the Littlefield Springs,1348.0,"Mackay655_Trudeau.pdf, Mackay655_Trudeau_map_0001.jpg, Mackay655_Trudeau_map_0002.jpg, Mackay655_Trudeau_map_0003.jpg",
"Trudeau, Douglas A.",1979,Hydrogeologic Investigation Of The Littlefield Springs.,,,https://search.proquest.com/docview/302934850?accountid=452
"Truschel, Anthony D",1983.0, A reservoir-routing model calibration method relating storage elements to basin geomorphology for peak runoff prediction from extreme summer storm events in ungaged arid watersheds,1822.0,Mackay656_Truschel.pdf,
"Trustman, Benjamin D.",2016,Characterizing Spatial And Temporal Variability Of Snow Water Equivalent Using Pressure Sensors,,,https://search.proquest.com/docview/1808419116?accountid=452
"Tsai, Hsu-Chin ",1988.0,Prediction of heats of mixing of multicomponent systems using local composition models,2373.0,Mackay657_Tsai.pdf,
"Tsui, Ping-Sheng ",1985.0,Spatial and temporal variabilities of subsurface drainage in irrigated agriculture,1950.0,Mackay658_Tsui.pdf,
"Tsui, Ping-Sheng",1985,"Spatial And Temporal Variabilities Of Subsurface Drainage In Irrigated Agriculture (Time Series, Geostatistics)",,,https://search.proquest.com/docview/303356081?accountid=452
"Tsukamoto, Timothy Kenji",1999,"Alcohol-Enhanced, Passive Bioreactors For Treatment Of Acid Mine Drainage",,,https://search.proquest.com/docview/304512816?accountid=452
"Tyler, Scott Woodman",1990.0,Fractal applications to soil hydraulic properties,2666.0,Mackay659_Tyler.pdf,
"Tyler, Scott Woodman",1990,Fractal Applications To Soil Hydraulic Properties,,,https://search.proquest.com/docview/303868121?accountid=452
"Ucurum, Ali",1996,"Geology, Geochemistry And Mineralization Of The Silica-Carbonate Alteration (Listwaenite) From Late Cretaceous Ophiolitic Melanges At Curek-Divrigi In Sivas Province And At Guvene, Karakuz-Hekimhan In Malatya Province, Central East Turkey",,,https://search.proquest.com/docview/304281602?accountid=452
"Uher, Erich J.",2013,Topographic Influence And Atmospheric Dynamics In The Indian Wells Valley,,,https://search.proquest.com/docview/1445984411?accountid=452
"Ulrich, Timothy James, Ii",2000,Determination Of Elastic Moduli Of Rock Samples Using Resonant Ultrasound Spectroscopy,,,https://search.proquest.com/docview/250122823?accountid=452
"Um, Wooyong",2001,Sorption Mechanisms And Transport Behavior Of Strontium(Ii) And Lead(Ii) On Zeolitized Tuffs From The Nevada Test Site,,,https://search.proquest.com/docview/275611043?accountid=452
"Umstot, Todd G.",2002,Estimation Of Karst Aquifer Parameters From Well Hydrograph Data,,,https://search.proquest.com/docview/230919334?accountid=452
"Unger, Kurt L.",2006,"A Holistic Approach To Balancing Growth, Agriculture And The Environment In The Upper Carson River Basin",,,https://search.proquest.com/docview/305274396?accountid=452
"Utley, J. A.",2004,"Using Insar And Gps To Detect Ground Subsidence In Pahrump Valley, Southern Nevada/California",,,https://search.proquest.com/docview/305163168?accountid=452
"Vadwlas, Shatrugna",2007,Effect Of Phase Stability And Segregation On The Corrosion Properties Of Alloy-22 (Uns No6022) In Base Metal And Weldments,,,https://search.proquest.com/docview/304840611?accountid=452
"Van Brunt, Bruce H ",1989.0,A geostatistical study of the Manhattan gold deposit,2717.0,Mackay660_VanBrunt.pdf,
"Van Brunt, Bruce H.",1990,A Geostatistical Study Of The Manhattan Gold Deposit,,,https://search.proquest.com/docview/303866411?accountid=452
"Van Gilder, Kerry L",1963.0,"The manganese ore body at the Three Kids Mine, Clark County, Nevada",Tm V253,"Mackay662_VanGilder.pdf, Mackay662_VanGilder_map_0001.jpg, Mackay662_VanGilder_map_0002.jpg",
"Van Hoozer, Randall G",1994.0,"Simulating the effects of artificial recharge in Lemmon Valley, Washoe County, Nevada",3311.0,Mackay661_VanHoozer.pdf,
"Van Hoozer, Randall Gene",1994,"Simulating The Effects Of Artificial Recharge In Lemmon Valley, Washoe County, Nevada",,,https://search.proquest.com/docview/304120856?accountid=452
"VanWormer, James D",1967.0,Solid earth tides as a triggering mechanism for earthquakes,242.0,Mackay663_VanWormer.pdf,
"Varian, Angela Resella",1997,"Use Of Environmental Isotopes To Investigate Hydrologic Processes At Honey Lake Basin, Lassen County, California And Washoe County, Nevada",,,https://search.proquest.com/docview/304357599?accountid=452
"Varnum, Nicholas C",1987.0,Application of geographic information systems techniques to assess natural hazards in the east-central Sierra Nevada,2306.0,"Mackay664_Varnum.pdf, Mackay664_Varnum_map_0001.jpg, Mackay664_Varnum_map_0002.jpg, Mackay664_Varnum_map_0003.jpg",
